shipment_id,origin_country,destination_country,transport_mode,rfq_sent_at,quote_received_at,customs_status,supplier_id,supplier_compliance_flag,fulfilment_status,quote_response_hours
SHP-001243,Rivermark,Westhaven,sea,2026-02-14 00:03:41,2026-02-14 11:23:29,pending,SUP-0065,False,on_time,11.33
SHP-001244,Lowvale,Centralia,sea,2026-05-13 22:26:57,2026-05-14 14:46:09,cleared,SUP-0161,True,on_time,16.32
SHP-001245,Eastoria,Rivermark,sea,2026-02-12 11:44:28,2026-02-13 03:17:28,cleared,SUP-0233,True,on_time,15.55
SHP-001246,Centralia,Westhaven,road,2026-01-15 06:16:40,2026-01-15 23:38:16,cleared,SUP-0018,True,on_time,17.36
SHP-001247,Eastoria,Rivermark,road,2026-05-04 13:10:44,2026-05-06 19:37:08,cleared,SUP-0217,True,on_time,54.44
SHP-001248,Westhaven,Rivermark,rail,2026-03-12 19:14:16,2026-03-12 22:58:40,cleared,SUP-0316,True,on_time,3.74
SHP-001249,Southport,Centralia,rail,2026-02-09 19:00:13,2026-02-10 04:09:49,cleared,SUP-0224,True,on_time,9.16
SHP-001250,Eastoria,Highmere,rail,2026-01-16 19:41:13,2026-01-17 13:20:13,delayed,SUP-0043,True,on_time,17.65
SHP-001251,Highmere,Eastoria,sea,2026-03-08 22:31:02,2026-03-09 09:56:50,cleared,SUP-0302,True,on_time,11.43
SHP-001252,Westhaven,Highmere,road,2026-03-19 02:42:32,2026-03-19 11:33:32,cleared,SUP-0261,True,on_time,8.85
SHP-001253,Highmere,Southport,air,2025-11-30 05:12:19,2025-11-30 23:37:31,delayed,SUP-0108,True,on_time,18.42
SHP-001254,Highmere,Northland,sea,2026-03-16 21:35:52,2026-03-17 05:08:52,cleared,SUP-0115,True,on_time,7.55
SHP-001255,Centralia,Southport,road,2026-04-11 05:34:41,2026-04-14 17:46:05,cleared,SUP-0106,True,on_time,84.19
SHP-001256,Eastoria,Highmere,road,2025-12-07 18:58:26,2025-12-08 16:44:02,cleared,SUP-0251,True,on_time,21.76
SHP-001257,Westhaven,Centralia,road,2026-04-15 15:07:28,2026-04-16 13:55:28,cleared,SUP-0233,True,on_time,22.8
SHP-001258,Southport,Westhaven,air,2025-12-28 20:52:25,2025-12-29 07:48:49,cleared,SUP-0143,True,on_time,10.94
SHP-001259,Highmere,Southport,road,2026-03-19 23:37:23,2026-03-20 17:44:35,cleared,SUP-0260,True,on_time,18.12
SHP-001260,Southport,Northland,sea,2025-12-29 11:57:38,2025-12-29 20:12:02,delayed,SUP-0267,True,late,8.24
SHP-001261,Northland,Eastoria,air,2026-01-08 21:51:08,2026-01-12 04:00:08,cleared,SUP-0113,True,on_time,78.15
SHP-001262,Eastoria,Centralia,sea,2026-03-26 18:19:48,2026-03-26 23:37:48,cleared,SUP-0046,False,late,5.3
SHP-001263,Westhaven,Highmere,road,2025-12-04 06:52:22,2025-12-04 09:25:22,cleared,SUP-0020,True,on_time,2.55
SHP-001264,Lowvale,Eastoria,sea,2025-12-19 00:27:03,2025-12-19 06:51:03,cleared,SUP-0093,True,late,6.4
SHP-001265,Centralia,Lowvale,sea,2026-01-04 02:21:52,2026-01-04 14:38:40,cleared,SUP-0247,True,on_time,12.28
SHP-001266,Centralia,Southport,road,2025-12-22 06:32:30,2025-12-22 17:49:18,cleared,SUP-0238,False,on_time,11.28
SHP-001267,Highmere,Rivermark,rail,2026-03-05 16:58:56,2026-03-06 10:11:32,pending,SUP-0251,True,on_time,17.21
SHP-001268,Northland,Rivermark,road,2025-12-03 02:20:22,2025-12-03 15:00:34,cleared,SUP-0166,True,on_time,12.67
SHP-001269,Lowvale,Eastoria,rail,2025-12-18 22:00:24,2025-12-19 08:47:12,cleared,SUP-0113,True,late,10.78
SHP-001270,Centralia,Southport,road,2025-11-19 00:58:54,2025-11-19 07:04:18,pending,SUP-0057,False,on_time,6.09
SHP-001271,Highmere,Lowvale,air,2026-02-05 20:20:30,2026-02-06 09:45:06,cleared,SUP-0171,False,on_time,13.41
SHP-001272,Southport,Westhaven,road,2026-02-14 00:00:40,2026-02-14 12:56:28,rejected,SUP-0275,True,on_time,12.93
SHP-001273,Centralia,Eastoria,sea,2026-04-01 09:12:51,2026-04-02 07:09:51,cleared,SUP-0128,False,on_time,21.95
SHP-001274,Northland,Highmere,sea,2026-03-13 19:52:21,2026-03-14 08:58:57,cleared,SUP-0081,True,on_time,13.11
SHP-001275,Westhaven,Rivermark,road,2026-02-17 18:27:46,2026-02-18 12:42:46,cleared,SUP-0068,True,late,18.25
SHP-001276,Southport,Lowvale,road,2026-01-14 01:52:43,2026-01-14 14:28:43,cleared,SUP-0008,True,on_time,12.6
SHP-001277,Eastoria,Centralia,sea,2025-11-24 20:37:28,2025-11-25 11:09:16,cleared,SUP-0160,True,on_time,14.53
SHP-001278,Northland,Southport,sea,2026-01-02 11:16:09,2026-01-02 22:49:09,cleared,SUP-0242,True,on_time,11.55
SHP-001279,Westhaven,Centralia,sea,2026-01-13 11:10:40,2026-01-16 14:08:52,cleared,SUP-0260,True,on_time,74.97
SHP-001280,Rivermark,Lowvale,road,2026-04-04 19:09:53,2026-04-05 18:02:41,cleared,SUP-0115,True,on_time,22.88
SHP-001281,Westhaven,Northland,road,2026-01-12 10:04:30,2026-01-12 22:02:42,cleared,SUP-0323,False,on_time,11.97
SHP-001282,Eastoria,Highmere,sea,2026-04-04 00:40:17,2026-04-04 23:20:29,cleared,SUP-0316,True,on_time,22.67
SHP-001283,Westhaven,Centralia,sea,2026-05-04 10:34:10,2026-05-04 22:55:10,cleared,SUP-0078,True,on_time,12.35
SHP-001284,Lowvale,Southport,road,2026-02-14 16:27:04,2026-02-15 22:57:40,pending,SUP-0280,True,failed,30.51
SHP-001285,Westhaven,Highmere,road,2025-12-02 08:14:01,2025-12-03 01:32:01,cleared,SUP-0042,False,on_time,17.3
SHP-001286,Southport,Eastoria,road,2026-03-31 23:57:28,2026-04-01 18:22:04,cleared,SUP-0102,True,failed,18.41
SHP-001287,Northland,Lowvale,road,2026-01-02 20:20:44,2026-01-04 08:16:32,cleared,SUP-0281,True,on_time,35.93
SHP-001288,Southport,Lowvale,sea,2026-05-16 22:14:58,2026-05-17 06:01:10,cleared,SUP-0191,True,on_time,7.77
SHP-001289,Centralia,Highmere,rail,2026-01-08 21:25:33,2026-01-09 03:07:33,cleared,SUP-0310,True,on_time,5.7
SHP-001290,Highmere,Rivermark,rail,2026-04-20 12:03:23,2026-04-22 05:21:59,cleared,SUP-0243,True,on_time,41.31
SHP-001291,Eastoria,Northland,sea,2026-04-21 03:59:37,2026-04-22 03:50:37,cleared,SUP-0049,True,on_time,23.85
SHP-001292,Northland,Southport,sea,2026-03-19 21:29:36,2026-03-20 12:09:48,cleared,SUP-0116,True,on_time,14.67
SHP-001293,Westhaven,Rivermark,sea,2026-03-13 01:07:50,2026-03-13 21:00:38,cleared,SUP-0189,True,on_time,19.88
SHP-001294,Centralia,Southport,air,2026-03-26 21:50:53,2026-03-27 13:36:29,cleared,SUP-0111,True,on_time,15.76
SHP-001295,Southport,Lowvale,road,2026-04-23 14:59:02,2026-04-24 03:59:38,cleared,SUP-0304,True,failed,13.01
SHP-001296,Rivermark,Southport,rail,2025-12-26 22:24:58,2025-12-26 23:28:34,cleared,SUP-0315,True,on_time,1.06
SHP-001297,Northland,Southport,air,2026-02-09 01:48:11,2026-02-09 23:24:47,pending,SUP-0218,True,on_time,21.61
SHP-001298,Southport,Rivermark,sea,2025-12-10 19:24:29,2025-12-11 05:26:53,cleared,SUP-0160,True,on_time,10.04
SHP-001299,Southport,Eastoria,rail,2026-03-04 06:21:23,2026-03-06 02:35:11,pending,SUP-0074,True,on_time,44.23
SHP-001300,Rivermark,Northland,road,2026-01-01 04:11:59,2026-01-01 10:57:35,cleared,SUP-0179,True,late,6.76
SHP-001301,Rivermark,Westhaven,sea,2026-03-24 06:42:30,2026-03-24 15:40:06,cleared,SUP-0098,True,on_time,8.96
SHP-001302,Northland,Eastoria,air,2025-12-17 10:51:10,2025-12-17 20:09:10,cleared,SUP-0049,False,late,9.3
SHP-001303,Northland,Westhaven,road,2026-05-13 22:00:58,2026-05-13 23:47:10,cleared,SUP-0130,True,on_time,1.77
SHP-001304,Northland,Highmere,road,2026-01-09 02:26:56,2026-01-11 00:43:08,cleared,SUP-0243,True,on_time,46.27
SHP-001305,Southport,Lowvale,air,2026-04-28 00:53:32,2026-04-28 02:33:08,cleared,SUP-0068,True,late,1.66
SHP-001306,Southport,Northland,sea,2025-12-16 03:22:51,2025-12-16 19:02:27,pending,SUP-0143,False,on_time,15.66
SHP-001307,Northland,Westhaven,rail,2025-12-02 09:18:21,2025-12-03 01:45:57,cleared,SUP-0301,True,on_time,16.46
SHP-001308,Northland,Rivermark,road,2025-11-30 02:26:43,2025-12-02 21:51:19,cleared,SUP-0099,True,on_time,67.41
SHP-001309,Centralia,Eastoria,road,2025-12-20 17:46:05,2025-12-21 04:58:05,cleared,SUP-0210,True,on_time,11.2
SHP-001310,Northland,Southport,sea,2026-04-21 10:25:43,2026-04-22 00:19:07,cleared,SUP-0045,True,on_time,13.89
SHP-001311,Southport,Northland,sea,2026-01-17 06:05:12,2026-01-18 10:32:48,cleared,SUP-0011,True,late,28.46
SHP-001312,Westhaven,Lowvale,rail,2026-03-14 01:37:05,2026-03-14 13:12:29,cleared,SUP-0349,True,late,11.59
SHP-001313,Westhaven,Eastoria,air,2026-04-12 22:54:28,2026-04-13 16:53:16,cleared,SUP-0092,True,on_time,17.98
SHP-001314,Lowvale,Southport,air,2026-04-27 13:45:00,2026-04-27 19:04:48,cleared,SUP-0226,True,on_time,5.33
SHP-001315,Highmere,Westhaven,road,2026-03-09 01:12:32,2026-03-09 16:58:08,cleared,SUP-0088,True,late,15.76
SHP-001316,Lowvale,Highmere,sea,2026-05-16 09:34:49,2026-05-16 23:39:37,cleared,SUP-0350,True,on_time,14.08
SHP-001317,Centralia,Eastoria,sea,2026-01-13 13:32:05,2026-01-14 08:19:29,cleared,SUP-0060,True,on_time,18.79
SHP-001318,Rivermark,Eastoria,road,2026-02-11 19:06:55,2026-02-12 09:36:55,cleared,SUP-0018,True,on_time,14.5
SHP-001319,Highmere,Westhaven,sea,2025-12-12 16:02:31,2025-12-13 16:19:55,cleared,SUP-0052,True,on_time,24.29
SHP-001320,Eastoria,Northland,sea,2026-02-17 12:48:10,2026-02-17 18:04:58,cleared,SUP-0304,True,on_time,5.28
SHP-001321,Lowvale,Highmere,sea,2026-04-01 05:59:02,2026-04-01 12:35:02,cleared,SUP-0348,True,on_time,6.6
SHP-001322,Westhaven,Highmere,air,2026-01-16 13:40:46,2026-01-17 11:23:58,cleared,SUP-0138,False,on_time,21.72
SHP-001323,Northland,Westhaven,rail,2026-04-03 09:30:26,2026-04-03 14:20:14,delayed,SUP-0269,True,failed,4.83
SHP-001324,Eastoria,Northland,rail,2026-02-04 16:20:15,2026-02-05 00:59:51,cleared,SUP-0073,True,on_time,8.66
SHP-001325,Eastoria,Southport,rail,2026-01-10 09:16:16,2026-01-11 01:25:16,cleared,SUP-0042,True,late,16.15
SHP-001326,Lowvale,Highmere,road,2026-02-23 16:52:52,2026-02-23 23:30:40,pending,SUP-0003,True,on_time,6.63
SHP-001327,Rivermark,Southport,rail,2026-03-03 09:00:30,2026-03-03 19:04:06,cleared,SUP-0238,True,on_time,10.06
SHP-001328,Southport,Eastoria,sea,2026-02-22 09:45:52,2026-02-22 18:05:04,cleared,SUP-0145,True,on_time,8.32
SHP-001329,Lowvale,Eastoria,sea,2026-02-11 12:36:58,2026-02-12 01:53:46,cleared,SUP-0301,True,late,13.28
SHP-001330,Eastoria,Westhaven,road,2025-12-04 03:23:53,2025-12-04 12:53:17,cleared,SUP-0307,True,late,9.49
SHP-001331,Westhaven,Southport,sea,2026-03-14 15:33:53,2026-03-14 20:53:05,cleared,SUP-0197,True,on_time,5.32
SHP-001332,Centralia,Westhaven,air,2025-11-26 06:16:35,2025-11-26 22:48:23,delayed,SUP-0216,True,on_time,16.53
SHP-001333,Southport,Lowvale,road,2026-05-10 05:31:22,2026-05-10 08:25:22,cleared,SUP-0208,True,on_time,2.9
SHP-001334,Highmere,Lowvale,sea,2026-02-10 09:54:41,2026-02-10 22:34:17,cleared,SUP-0344,True,on_time,12.66
SHP-001335,Centralia,Northland,road,2026-04-10 03:41:17,2026-04-10 21:45:29,pending,SUP-0231,True,late,18.07
SHP-001336,Highmere,Northland,road,2026-01-20 02:38:21,2026-01-22 01:58:09,rejected,SUP-0273,True,late,47.33
SHP-001337,Southport,Lowvale,road,2026-03-15 18:01:17,2026-03-16 02:46:17,cleared,SUP-0315,True,on_time,8.75
SHP-001338,Northland,Rivermark,sea,2026-01-06 03:18:39,2026-01-06 05:13:51,cleared,SUP-0307,True,on_time,1.92
SHP-001339,Highmere,Northland,road,2025-11-23 13:03:03,2025-11-24 07:41:27,cleared,SUP-0183,True,on_time,18.64
SHP-001340,Centralia,Eastoria,road,2025-12-06 06:07:33,2025-12-06 20:49:33,cleared,SUP-0203,True,on_time,14.7
SHP-001341,Southport,Centralia,sea,2026-01-01 23:22:37,2026-01-02 03:42:25,cleared,SUP-0235,True,on_time,4.33
SHP-001342,Rivermark,Northland,air,2026-03-29 10:58:12,2026-03-29 19:28:48,rejected,SUP-0327,True,on_time,8.51
SHP-001343,Southport,Westhaven,sea,2026-04-29 20:21:41,2026-04-30 12:00:41,cleared,SUP-0132,True,on_time,15.65
SHP-001344,Southport,Northland,road,2026-05-04 14:48:40,2026-05-06 01:16:16,cleared,SUP-0156,True,on_time,34.46
SHP-001345,Westhaven,Highmere,sea,2026-03-10 05:08:02,2026-03-10 07:15:14,pending,SUP-0224,True,on_time,2.12
SHP-001346,Eastoria,Highmere,sea,2026-03-12 12:42:11,2026-03-13 05:08:35,cleared,SUP-0146,True,on_time,16.44
SHP-001347,Northland,Westhaven,sea,2025-11-22 13:11:33,2025-11-23 05:18:45,cleared,SUP-0326,True,on_time,16.12
SHP-001348,Northland,Highmere,sea,2026-04-16 00:33:13,2026-04-16 06:38:01,cleared,SUP-0236,True,on_time,6.08
SHP-001349,Highmere,Centralia,air,2026-03-29 01:34:16,2026-03-29 13:30:40,cleared,SUP-0178,True,on_time,11.94
SHP-001350,Rivermark,Highmere,sea,2026-04-27 00:36:44,2026-04-27 17:39:44,cleared,SUP-0339,True,failed,17.05
SHP-001351,Rivermark,Southport,road,2026-01-09 20:31:27,2026-01-10 05:27:51,cleared,SUP-0156,True,on_time,8.94
SHP-001352,Rivermark,Southport,road,2026-03-10 10:01:03,2026-03-11 01:23:15,cleared,SUP-0213,False,on_time,15.37
SHP-001353,Centralia,Southport,sea,2025-11-26 08:00:18,2025-11-26 20:17:42,cleared,SUP-0194,True,late,12.29
SHP-001354,Southport,Northland,road,2026-04-15 16:51:27,2026-04-15 22:43:03,cleared,SUP-0082,True,failed,5.86
SHP-001355,Lowvale,Southport,sea,2026-04-14 08:58:48,2026-04-14 18:04:48,cleared,SUP-0164,True,on_time,9.1
SHP-001356,Highmere,Southport,road,2025-12-22 12:57:35,2025-12-23 02:12:35,cleared,SUP-0238,True,late,13.25
SHP-001357,Eastoria,Westhaven,air,2026-02-17 21:12:16,2026-02-19 01:33:16,pending,SUP-0238,True,on_time,28.35
SHP-001358,Southport,Centralia,sea,2026-02-27 07:03:31,2026-02-27 23:04:43,cleared,SUP-0317,True,on_time,16.02
SHP-001359,Southport,Northland,sea,2026-03-25 00:45:58,2026-03-25 18:36:22,cleared,SUP-0292,True,on_time,17.84
SHP-001360,Highmere,Rivermark,road,2026-02-12 09:27:01,2026-02-13 00:16:49,cleared,SUP-0099,True,on_time,14.83
SHP-001361,Highmere,Westhaven,rail,2026-05-15 09:43:14,2026-05-15 16:13:14,delayed,SUP-0166,True,on_time,6.5
SHP-001362,Northland,Eastoria,road,2026-01-11 12:48:55,2026-01-12 00:25:31,cleared,SUP-0124,True,failed,11.61
SHP-001363,Southport,Rivermark,rail,2025-12-23 18:18:45,2025-12-24 14:34:57,cleared,SUP-0237,True,on_time,20.27
SHP-001364,Northland,Highmere,rail,2026-03-12 04:20:44,2026-03-12 14:41:44,pending,SUP-0037,True,failed,10.35
SHP-001365,Southport,Highmere,road,2026-02-11 03:52:59,2026-02-11 18:50:35,cleared,SUP-0031,True,on_time,14.96
SHP-001366,Northland,Highmere,road,2026-03-21 18:49:23,2026-03-22 12:18:11,cleared,SUP-0064,True,late,17.48
SHP-001367,Southport,Lowvale,sea,2026-04-25 15:10:06,2026-04-26 00:35:54,delayed,SUP-0248,True,on_time,9.43
SHP-001368,Southport,Rivermark,sea,2026-02-22 00:07:12,2026-02-22 17:25:48,cleared,SUP-0152,True,on_time,17.31
SHP-001369,Rivermark,Centralia,air,2025-12-06 05:43:56,2025-12-06 19:48:08,cleared,SUP-0268,True,on_time,14.07
SHP-001370,Highmere,Eastoria,rail,2026-02-17 18:55:08,2026-02-18 12:20:20,cleared,SUP-0325,True,on_time,17.42
SHP-001371,Centralia,Southport,air,2026-01-25 02:07:40,2026-01-25 21:38:52,cleared,SUP-0197,True,on_time,19.52
SHP-001372,Westhaven,Northland,sea,2026-02-05 19:33:07,2026-02-05 23:57:43,cleared,SUP-0265,True,on_time,4.41
SHP-001373,Eastoria,Highmere,road,2026-01-22 05:50:29,2026-01-25 12:46:53,cleared,SUP-0192,True,late,78.94
SHP-001374,Eastoria,Centralia,rail,2026-01-19 20:45:06,2026-01-21 08:22:18,cleared,SUP-0034,True,on_time,35.62
SHP-001375,Westhaven,Lowvale,road,2026-03-28 15:33:37,2026-03-29 06:33:37,cleared,SUP-0183,True,on_time,15.0
SHP-001376,Northland,Rivermark,road,2025-12-08 19:58:57,2025-12-10 16:17:33,delayed,SUP-0104,True,on_time,44.31
SHP-001377,Southport,Westhaven,road,2026-05-04 01:50:16,2026-05-07 02:14:52,cleared,SUP-0276,True,failed,72.41
SHP-001378,Northland,Eastoria,sea,2025-12-19 18:00:36,2025-12-20 07:02:24,cleared,SUP-0334,True,on_time,13.03
SHP-001379,Rivermark,Eastoria,road,2026-01-21 13:30:30,2026-01-22 13:02:18,cleared,SUP-0098,True,late,23.53
SHP-001380,Eastoria,Southport,sea,2026-02-06 10:55:01,2026-02-06 13:19:01,pending,SUP-0245,True,on_time,2.4
SHP-001381,Northland,Eastoria,sea,2026-04-02 05:15:56,2026-04-02 20:50:44,cleared,SUP-0244,True,on_time,15.58
SHP-001382,Westhaven,Northland,road,2026-02-22 17:33:53,2026-02-23 01:27:53,pending,SUP-0058,True,on_time,7.9
SHP-001383,Westhaven,Rivermark,sea,2026-01-13 11:42:15,2026-01-14 03:18:15,cleared,SUP-0209,True,on_time,15.6
SHP-001384,Eastoria,Westhaven,rail,2026-03-27 04:22:30,2026-03-27 16:29:42,cleared,SUP-0273,True,on_time,12.12
SHP-001385,Centralia,Rivermark,rail,2026-02-04 06:45:16,2026-02-04 10:18:52,cleared,SUP-0164,True,on_time,3.56
SHP-001386,Rivermark,Westhaven,road,2026-04-25 12:00:16,2026-04-25 14:30:52,cleared,SUP-0227,True,on_time,2.51
SHP-001387,Eastoria,Southport,sea,2026-04-15 04:41:51,2026-04-15 08:11:51,cleared,SUP-0164,True,on_time,3.5
SHP-001388,Centralia,Lowvale,air,2026-03-05 08:08:52,2026-03-06 13:16:40,cleared,SUP-0203,True,late,29.13
SHP-001389,Eastoria,Centralia,road,2025-11-25 15:31:58,2025-11-26 04:24:46,pending,SUP-0138,True,on_time,12.88
SHP-001390,Centralia,Lowvale,sea,2026-02-14 20:09:15,2026-02-15 04:11:39,cleared,SUP-0231,True,on_time,8.04
SHP-001391,Lowvale,Northland,rail,2025-12-05 14:54:01,2025-12-06 13:31:13,cleared,SUP-0072,False,on_time,22.62
SHP-001392,Northland,Lowvale,road,2026-01-18 14:16:05,2026-01-18 19:55:05,cleared,SUP-0192,True,on_time,5.65
SHP-001393,Lowvale,Southport,road,2026-01-06 12:46:33,2026-01-07 02:39:21,cleared,SUP-0226,True,on_time,13.88
SHP-001394,Westhaven,Lowvale,road,2026-01-20 07:04:37,2026-01-21 00:42:25,delayed,SUP-0024,True,on_time,17.63
SHP-001395,Rivermark,Centralia,sea,2025-12-11 00:44:44,2025-12-12 00:26:44,cleared,SUP-0328,True,on_time,23.7
SHP-001396,Rivermark,Southport,rail,2026-04-17 12:50:46,2026-04-18 15:35:46,cleared,SUP-0212,True,late,26.75
SHP-001397,Centralia,Westhaven,sea,2026-02-05 00:06:15,2026-02-05 14:01:27,cleared,SUP-0339,True,on_time,13.92
SHP-001398,Centralia,Rivermark,air,2026-05-05 11:17:14,2026-05-05 15:31:02,pending,SUP-0161,False,on_time,4.23
SHP-001399,Rivermark,Eastoria,sea,2026-02-26 10:42:15,2026-02-26 16:38:39,cleared,SUP-0171,True,failed,5.94
SHP-001400,Centralia,Northland,air,2026-04-27 16:57:04,2026-04-28 11:09:04,cleared,SUP-0219,True,on_time,18.2
SHP-001401,Northland,Highmere,sea,2025-11-18 17:52:34,2025-11-19 19:24:58,cleared,SUP-0017,False,late,25.54
SHP-001402,Highmere,Centralia,sea,2026-03-26 05:25:53,2026-03-26 17:45:05,cleared,SUP-0039,True,failed,12.32
SHP-001403,Southport,Rivermark,road,2026-05-06 08:03:29,2026-05-07 03:25:41,cleared,SUP-0240,True,failed,19.37
SHP-001404,Southport,Westhaven,sea,2026-03-03 21:10:52,2026-03-04 08:05:28,pending,SUP-0078,True,on_time,10.91
SHP-001405,Highmere,Lowvale,road,2026-02-16 05:28:39,2026-02-17 00:26:51,cleared,SUP-0011,True,on_time,18.97
SHP-001406,Lowvale,Westhaven,air,2026-02-06 18:23:06,2026-02-07 00:33:54,pending,SUP-0300,True,on_time,6.18
SHP-001407,Rivermark,Lowvale,road,2025-11-29 01:07:16,2025-11-29 06:43:52,cleared,SUP-0296,True,on_time,5.61
SHP-001408,Westhaven,Highmere,road,2025-12-24 22:42:35,2025-12-25 02:01:47,pending,SUP-0066,True,failed,3.32
SHP-001409,Highmere,Lowvale,sea,2026-02-27 04:36:52,2026-03-01 02:54:16,cleared,SUP-0218,False,on_time,46.29
SHP-001410,Westhaven,Centralia,air,2026-01-27 18:31:33,2026-01-27 20:09:21,delayed,SUP-0014,True,on_time,1.63
SHP-001411,Westhaven,Centralia,sea,2026-03-19 10:11:45,2026-03-19 21:28:33,pending,SUP-0303,True,on_time,11.28
SHP-001412,Eastoria,Highmere,air,2026-04-14 09:47:33,2026-04-15 00:05:33,cleared,SUP-0062,False,on_time,14.3
SHP-001413,Highmere,Southport,sea,2026-02-23 07:39:29,2026-02-23 15:56:53,cleared,SUP-0260,True,on_time,8.29
SHP-001414,Southport,Centralia,road,2026-03-19 23:07:40,2026-03-21 23:59:52,cleared,SUP-0052,True,late,48.87
SHP-001415,Southport,Westhaven,sea,2026-02-12 08:34:19,2026-02-13 05:04:19,cleared,SUP-0334,True,on_time,20.5
SHP-001416,Rivermark,Highmere,road,2026-04-15 02:19:28,2026-04-16 01:30:16,cleared,SUP-0073,True,on_time,23.18
SHP-001417,Northland,Lowvale,sea,2025-11-28 13:02:24,2025-11-28 17:37:12,cleared,SUP-0306,True,late,4.58
SHP-001418,Centralia,Southport,sea,2025-12-28 01:09:43,2025-12-28 11:42:07,cleared,SUP-0266,False,on_time,10.54
SHP-001419,Eastoria,Rivermark,air,2026-01-09 09:05:03,2026-01-10 07:21:15,cleared,SUP-0157,True,on_time,22.27
SHP-001420,Centralia,Northland,sea,2026-03-05 04:03:39,2026-03-05 05:42:39,pending,SUP-0018,True,on_time,1.65
SHP-001421,Lowvale,Centralia,road,2025-12-13 23:04:40,2025-12-14 08:44:52,cleared,SUP-0052,True,late,9.67
SHP-001422,Southport,Centralia,sea,2026-01-13 10:49:30,2026-01-13 13:21:18,cleared,SUP-0275,True,late,2.53
SHP-001423,Northland,Westhaven,air,2026-02-11 14:16:51,2026-02-12 02:04:51,cleared,SUP-0188,False,on_time,11.8
SHP-001424,Southport,Rivermark,road,2026-05-08 13:33:16,2026-05-09 07:46:28,cleared,SUP-0264,True,late,18.22
SHP-001425,Westhaven,Lowvale,sea,2026-04-03 02:35:34,2026-04-03 20:40:58,pending,SUP-0054,True,on_time,18.09
SHP-001426,Centralia,Lowvale,road,2026-02-20 15:25:57,2026-02-21 14:49:57,cleared,SUP-0137,True,on_time,23.4
SHP-001427,Lowvale,Highmere,rail,2025-12-12 02:23:54,2025-12-12 06:44:18,cleared,SUP-0198,True,late,4.34
SHP-001428,Eastoria,Rivermark,road,2025-11-24 03:03:11,2025-11-24 18:39:11,cleared,SUP-0166,True,on_time,15.6
SHP-001429,Highmere,Centralia,sea,2026-03-20 20:37:42,2026-03-21 17:37:42,rejected,SUP-0233,True,on_time,21.0
SHP-001430,Southport,Highmere,rail,2026-03-16 18:03:34,2026-03-17 10:08:22,cleared,SUP-0096,True,late,16.08
SHP-001431,Rivermark,Northland,road,2026-04-22 17:35:02,2026-04-23 05:05:02,cleared,SUP-0266,True,late,11.5
SHP-001432,Lowvale,Southport,air,2026-01-03 23:43:08,2026-01-04 22:54:32,rejected,SUP-0057,True,on_time,23.19
SHP-001433,Eastoria,Centralia,road,2026-04-05 08:20:22,2026-04-06 15:46:46,delayed,SUP-0259,True,late,31.44
SHP-001434,Westhaven,Rivermark,air,2025-12-19 06:36:27,2025-12-19 23:15:27,cleared,SUP-0182,True,on_time,16.65
SHP-001435,Northland,Eastoria,road,2026-01-17 20:42:45,2026-01-18 06:03:09,rejected,SUP-0086,True,on_time,9.34
SHP-001436,Eastoria,Southport,road,2026-03-05 11:36:28,2026-03-06 08:22:04,cleared,SUP-0078,True,failed,20.76
SHP-001437,Lowvale,Westhaven,sea,2025-11-21 04:14:22,2025-11-22 10:59:22,delayed,SUP-0216,True,on_time,30.75
SHP-001438,Eastoria,Northland,sea,2026-03-05 18:11:24,2026-03-06 02:05:24,cleared,SUP-0160,True,on_time,7.9
SHP-001439,Southport,Eastoria,sea,2026-02-05 17:53:10,2026-02-06 04:19:34,cleared,SUP-0125,True,on_time,10.44
SHP-001440,Lowvale,Rivermark,sea,2025-12-06 14:53:53,2025-12-06 20:20:53,cleared,SUP-0142,True,on_time,5.45
SHP-001441,Eastoria,Westhaven,road,2026-01-01 03:41:34,2026-01-01 07:58:22,cleared,SUP-0061,True,on_time,4.28
SHP-001442,Rivermark,Lowvale,air,2026-04-30 21:44:47,2026-05-01 08:49:35,cleared,SUP-0233,True,late,11.08
SHP-001443,Highmere,Northland,sea,2026-05-14 19:04:24,2026-05-16 17:51:48,delayed,SUP-0058,True,on_time,46.79
SHP-001444,Eastoria,Rivermark,sea,2025-12-10 13:16:44,2025-12-12 05:54:32,cleared,SUP-0268,True,failed,40.63
